param_classifier__depth,param_classifier__l2_leaf_reg,param_classifier__learning_rate,param_classifier__n_estimators,param_classifier__random_strength,param_classifier__subsample,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
3,7,0.1,300,5,0.4,0.6067073170731707,0.6594761171032357,0.5979680696661829,0.6133720930232558,0.6666666666666666
3,7,0.1,300,5,0.6,0.6055045871559633,0.6511627906976745,0.5997045790251108,0.6144756277695717,0.6666666666666666
3,7,0.1,300,5,0.8,0.5990783410138248,0.6511627906976745,0.5979381443298969,0.6215022091310751,0.6594427244582043
5,1,0.01,50,1,0.4,0.5915492957746479,0.6346433770014556,0.5867768595041323,0.6216596343178622,0.6269956458635704
5,1,0.01,50,1,0.6,0.5971830985915493,0.6442166910688141,0.5867768595041323,0.6171107994389902,0.6419019316493314
5,1,0.01,50,1,0.8,0.5991440798858774,0.6391752577319587,0.5861111111111111,0.6143250688705234,0.62882096069869
5,1,0.01,50,5,0.4,0.5991440798858774,0.6412429378531074,0.5843621399176955,0.6104972375690608,0.6182336182336182
5,1,0.01,50,5,0.6,0.5841446453407511,0.6410256410256411,0.585635359116022,0.6079779917469051,0.6191155492154066
5,1,0.01,50,5,0.8,0.5870786516853933,0.6420454545454546,0.5859697386519945,0.6119610570236439,0.6298984034833092
5,1,0.01,100,1,0.4,0.597997138769671,0.6448736998514116,0.5938375350140056,0.6166902404526167,0.6398809523809523
5,1,0.01,100,1,0.6,0.6051873198847262,0.6389301634472511,0.5932203389830508,0.614950634696756,0.641566265060241
5,1,0.01,100,1,0.8,0.6031746031746031,0.6397608370702541,0.5932203389830508,0.6169014084507042,0.6406015037593985
5,1,0.01,100,5,0.4,0.593974175035868,0.6424418604651163,0.5924895688456189,0.6155988857938719,0.622478386167147
5,1,0.01,100,5,0.6,0.5934379457917262,0.638728323699422,0.5902097902097903,0.6197183098591549,0.6269956458635704
5,1,0.01,100,5,0.8,0.5935302390998594,0.6472303206997084,0.5902097902097903,0.6181818181818182,0.6362297496318114
5,1,0.01,200,1,0.4,0.6043795620437956,0.6527570789865872,0.5902578796561605,0.6235632183908046,0.6546003016591252
5,1,0.01,200,1,0.6,0.6061493411420205,0.6507462686567164,0.5919540229885057,0.6255380200860832,0.649546827794562
5,1,0.01,200,1,0.8,0.6037735849056604,0.6507462686567164,0.5951359084406295,0.6230440967283073,0.6506024096385542
5,1,0.01,200,5,0.4,0.6057971014492753,0.6420118343195266,0.5872340425531914,0.6207865168539326,0.6378539493293591
5,1,0.01,200,5,0.6,0.6,0.6410635155096012,0.5965909090909091,0.623229461756374,0.6398809523809523
5,1,0.01,200,5,0.8,0.6023054755043228,0.6448736998514116,0.5974395448079659,0.6230440967283073,0.6437125748502994
5,1,0.01,300,1,0.4,0.6017699115044248,0.6537313432835821,0.593974175035868,0.6231884057971014,0.6523736600306279
5,1,0.01,300,1,0.6,0.6135693215339233,0.6576980568011959,0.5951359084406295,0.6217765042979942,0.6461538461538462
5,1,0.01,300,1,0.8,0.6076696165191741,0.6606334841628959,0.5971428571428572,0.6246418338108882,0.6461538461538462
5,1,0.01,300,5,0.4,0.6090775988286969,0.6497005988023952,0.5897435897435898,0.6269503546099291,0.641566265060241
5,1,0.01,300,5,0.6,0.6104651162790697,0.6516516516516516,0.5911047345767575,0.6312769010043041,0.6416791604197901
5,1,0.01,300,5,0.8,0.6081871345029239,0.6516516516516516,0.5928057553956835,0.6293103448275862,0.6485671191553545
5,1,0.05,50,1,0.4,0.6058823529411764,0.6525037936267072,0.5953757225433526,0.625,0.6433990895295902
5,1,0.05,50,1,0.6,0.6038291605301914,0.6626686656671664,0.5985611510791367,0.6219686162624821,0.6444780635400907
5,1,0.05,50,1,0.8,0.6047197640117994,0.6526315789473685,0.5968436154949784,0.6188466947960619,0.6461538461538462
5,1,0.05,50,5,0.4,0.6026200873362445,0.6449704142011834,0.5903954802259888,0.6294706723891274,0.6359583952451708
5,1,0.05,50,5,0.6,0.6147058823529412,0.649546827794562,0.5952045133991537,0.6257142857142857,0.6404833836858006
5,1,0.05,50,5,0.8,0.6088235294117647,0.6428571428571429,0.5929078014184397,0.6230440967283073,0.6344410876132931
5,1,0.05,100,1,0.4,0.5958083832335329,0.6636363636363637,0.6017441860465116,0.624633431085044,0.6542635658914728
5,1,0.05,100,1,0.6,0.6066066066066066,0.654434250764526,0.6043795620437956,0.6202898550724638,0.6491499227202473
5,1,0.05,100,1,0.8,0.6020864381520119,0.6556390977443609,0.6,0.6231884057971014,0.6500777604976672
5,1,0.05,100,5,0.4,0.6075187969924812,0.6525679758308157,0.5887445887445888,0.6376811594202898,0.6513056835637481
5,1,0.05,100,5,0.6,0.6045112781954888,0.6576576576576577,0.5942028985507246,0.6269956458635704,0.6481481481481481
5,1,0.05,100,5,0.8,0.6058823529411764,0.6545454545454545,0.5962373371924746,0.6240928882438317,0.639269406392694
5,1,0.05,200,1,0.4,0.6,0.6584234930448223,0.6094674556213018,0.6124260355029586,0.6552262090483619
5,1,0.05,200,1,0.6,0.6006191950464397,0.6615146831530139,0.6097201767304861,0.6130952380952381,0.6666666666666666
5,1,0.05,200,1,0.8,0.6163328197226502,0.65,0.6081871345029239,0.6124260355029586,0.6572327044025157
5,1,0.05,200,5,0.4,0.6067073170731707,0.6594761171032357,0.5988200589970502,0.6209912536443148,0.6521739130434783
5,1,0.05,200,5,0.6,0.5960665658093798,0.6565349544072948,0.6108663729809104,0.6231884057971014,0.6509433962264151
5,1,0.05,200,5,0.8,0.6024464831804281,0.6515151515151515,0.6055312954876274,0.6185567010309279,0.6604068857589984
5,1,0.05,300,1,0.4,0.592823712948518,0.6593059936908517,0.6053412462908012,0.6199701937406855,0.6625
5,1,0.05,300,1,0.6,0.6009389671361502,0.659375,0.6062407132243685,0.6210045662100456,0.659270998415214
5,1,0.05,300,1,0.8,0.6069182389937107,0.6602870813397129,0.6,0.6067073170731707,0.6592356687898089
5,1,0.05,300,5,0.4,0.6,0.6645962732919255,0.6053412462908012,0.6289120715350224,0.6467817896389325
5,1,0.05,300,5,0.6,0.6055900621118012,0.6572769953051644,0.6126656848306333,0.6149253731343284,0.6656151419558359
5,1,0.05,300,5,0.8,0.6070878274268104,0.65,0.6038863976083707,0.6206896551724138,0.6551724137931034
5,1,0.1,50,1,0.4,0.6036036036036037,0.6625954198473283,0.5948275862068966,0.6251808972503617,0.6438569206842923
5,1,0.1,50,1,0.6,0.6026986506746627,0.6586102719033232,0.5982658959537572,0.6204906204906205,0.6521739130434783
5,1,0.1,50,1,0.8,0.6060606060606061,0.6567164179104478,0.60932944606414,0.6239067055393586,0.653250773993808
5,1,0.1,50,5,0.4,0.6142433234421365,0.6534351145038167,0.5892597968069666,0.6169590643274854,0.6483180428134556
5,1,0.1,50,5,0.6,0.6050670640834576,0.6485671191553545,0.5875542691751086,0.617816091954023,0.642967542503864
5,1,0.1,50,5,0.8,0.6036036036036037,0.6527570789865872,0.5953079178885631,0.6231884057971014,0.6401225114854517
5,1,0.1,100,1,0.4,0.5972434915773354,0.6594761171032357,0.604992657856094,0.6187683284457478,0.658307210031348
5,1,0.1,100,1,0.6,0.6027820710973725,0.6625386996904025,0.6066763425253991,0.6126656848306333,0.6562009419152276
5,1,0.1,100,1,0.8,0.6061538461538462,0.6533127889060092,0.6169590643274854,0.6080476900149031,0.65527950310559
5,1,0.1,100,5,0.4,0.6012269938650306,0.6604938271604939,0.6,0.6138032305433186,0.648062015503876
5,1,0.1,100,5,0.6,0.6060606060606061,0.6595419847328244,0.5956204379562043,0.6084425036390102,0.6571879936808847
5,1,0.1,100,5,0.8,0.6015037593984962,0.6443768996960486,0.6011730205278593,0.6081871345029239,0.6542056074766355
5,1,0.1,200,1,0.4,0.6129541864139021,0.6465927099841522,0.6054216867469879,0.6090909090909091,0.6656050955414012
5,1,0.1,200,1,0.6,0.6053882725832013,0.6581059390048154,0.6021505376344086,0.6094946401225115,0.6603174603174603
5,1,0.1,200,1,0.8,0.6,0.6601307189542484,0.6128048780487805,0.6043613707165109,0.6497622820919176
5,1,0.1,200,5,0.4,0.6107594936708861,0.6489859594383776,0.5922619047619048,0.6024096385542169,0.6425196850393701
5,1,0.1,200,5,0.6,0.6044303797468354,0.6645468998410174,0.5969696969696969,0.6121212121212121,0.6550079491255962
5,1,0.1,200,5,0.8,0.6012658227848101,0.6592356687898089,0.5978755690440061,0.6051437216338881,0.65814696485623
5,1,0.1,300,1,0.4,0.610223642172524,0.6353322528363047,0.5996908809891809,0.6203703703703703,0.6601941747572816
5,1,0.1,300,1,0.6,0.6133768352365416,0.6525285481239804,0.6086956521739131,0.6018808777429467,0.6505636070853462
5,1,0.1,300,1,0.8,0.6046511627906976,0.6710963455149501,0.6101694915254238,0.5942492012779552,0.6482084690553745
5,1,0.1,300,5,0.4,0.605475040257649,0.6473429951690821,0.5913312693498453,0.6077519379844961,0.6547811993517018
5,1,0.1,300,5,0.6,0.6071428571428571,0.6710743801652893,0.6009389671361502,0.6037735849056604,0.6558441558441559
5,1,0.1,300,5,0.8,0.6013071895424836,0.6578512396694215,0.5981308411214953,0.593996840442338,0.6644736842105263
5,3,0.01,50,1,0.4,0.5846153846153846,0.6363636363636364,0.5803814713896458,0.6058981233243967,0.6269956458635704
5,3,0.01,50,1,0.6,0.592274678111588,0.6379821958456974,0.5832187070151307,0.6199158485273493,0.6378539493293591
5,3,0.01,50,1,0.8,0.6,0.6370370370370371,0.5864453665283541,0.6162310866574966,0.6297376093294461
5,3,0.01,50,5,0.4,0.5877437325905293,0.6437768240343348,0.5902097902097903,0.6063100137174211,0.6215827338129496
5,3,0.01,50,5,0.6,0.5952045133991537,0.6373937677053825,0.5883977900552486,0.6138888888888889,0.62882096069869
5,3,0.01,50,5,0.8,0.5883977900552486,0.6483357452966715,0.5824175824175825,0.6094182825484764,0.6228571428571429
5,3,0.01,100,1,0.4,0.6025824964131994,0.6410635155096012,0.5890603085553997,0.6190476190476191,0.6416791604197901
5,3,0.01,100,1,0.6,0.6049204052098408,0.6396396396396397,0.593006993006993,0.6214689265536724,0.641566265060241
5,3,0.01,100,1,0.8,0.6037735849056604,0.6355421686746988,0.5926966292134831,0.6160220994475138,0.6406015037593985
5,3,0.01,100,5,0.4,0.6005747126436781,0.6426512968299711,0.5910364145658263,0.6164574616457462,0.6251808972503617
5,3,0.01,100,5,0.6,0.5942857142857143,0.6454413892908828,0.5924895688456189,0.6216596343178622,0.6352941176470588
5,3,0.01,100,5,0.8,0.593974175035868,0.6402349486049926,0.5898876404494382,0.6197183098591549,0.6362297496318114
5,3,0.01,200,1,0.4,0.6032210834553441,0.6576980568011959,0.5934379457917262,0.6219686162624821,0.649546827794562
5,3,0.01,200,1,0.6,0.6064139941690962,0.6525679758308157,0.593974175035868,0.6162624821683309,0.649546827794562
5,3,0.01,200,1,0.8,0.6011730205278593,0.6536144578313253,0.5931232091690545,0.6177715091678421,0.6506024096385542
5,3,0.01,200,5,0.4,0.6014598540145986,0.6431718061674009,0.5929078014184397,0.6242937853107344,0.638109305760709
5,3,0.01,200,5,0.6,0.6057971014492753,0.6450662739322534,0.5895627644569816,0.625,0.6388059701492538
5,3,0.01,200,5,0.8,0.6046511627906976,0.642962962962963,0.5923836389280677,0.6251768033946252,0.6388059701492538
5,3,0.01,300,1,0.4,0.6061493411420205,0.661608497723824,0.5965417867435159,0.6180257510729614,0.6474164133738601
5,3,0.01,300,1,0.6,0.6056129985228951,0.6616766467065869,0.5931232091690545,0.6206896551724138,0.6513056835637481
5,3,0.01,300,1,0.8,0.6026587887740029,0.6596385542168675,0.5988538681948424,0.6217765042979942,0.6523736600306279
5,3,0.01,300,5,0.4,0.6124260355029586,0.6478454680534919,0.5959885386819485,0.6303724928366762,0.6382978723404256
5,3,0.01,300,5,0.6,0.6079295154185022,0.6477611940298508,0.5914285714285714,0.6235632183908046,0.6466165413533834
5,3,0.01,300,5,0.8,0.6079295154185022,0.6516516516516516,0.5942857142857143,0.6276747503566333,0.6453576864535768
5,3,0.05,50,1,0.4,0.6026200873362445,0.6515151515151515,0.5919540229885057,0.6284074605451937,0.6483180428134556
5,3,0.05,50,1,0.6,0.6064139941690962,0.6606334841628959,0.6008708272859217,0.6293103448275862,0.6475903614457831
5,3,0.05,50,1,0.8,0.6038291605301914,0.6525037936267072,0.5968436154949784,0.6244604316546762,0.6453576864535768
5,3,0.05,50,5,0.4,0.6017441860465116,0.6419019316493314,0.59375,0.6205923836389281,0.6284875183553598
5,3,0.05,50,5,0.6,0.6061493411420205,0.6526946107784432,0.5948275862068966,0.6287339971550497,0.6407185628742516
5,3,0.05,50,5,0.8,0.6041666666666666,0.6527570789865872,0.6008708272859217,0.6216596343178622,0.6396396396396397
5,3,0.05,100,1,0.4,0.5970149253731343,0.6605222734254992,0.5962373371924746,0.6226685796269728,0.6523076923076923
5,3,0.05,100,1,0.6,0.6066066066066066,0.6565809379727685,0.6072992700729927,0.6277372262773723,0.6542056074766355
5,3,0.05,100,1,0.8,0.6017964071856288,0.6625766871165644,0.6046511627906976,0.6202898550724638,0.6540880503144654
5,3,0.05,100,5,0.4,0.5982142857142857,0.6523736600306279,0.5962373371924746,0.631578947368421,0.6395173453996983
5,3,0.05,100,5,0.6,0.6008836524300442,0.6534954407294833,0.5950653120464441,0.6284074605451937,0.6443768996960486
5,3,0.05,100,5,0.8,0.6059701492537314,0.6646433990895296,0.6014598540145986,0.6210826210826211,0.6393939393939394
5,3,0.05,200,1,0.4,0.6065318818040435,0.6553323029366306,0.6097201767304861,0.6169590643274854,0.6572769953051644
5,3,0.05,200,1,0.6,0.6034214618973561,0.6542056074766355,0.6041055718475073,0.6130952380952381,0.6562009419152276
5,3,0.05,200,1,0.8,0.6006191950464397,0.6573643410852713,0.6052631578947368,0.608955223880597,0.6593059936908517
5,3,0.05,200,5,0.4,0.6,0.6513056835637481,0.6041055718475073,0.6097201767304861,0.6510903426791277
5,3,0.05,200,5,0.6,0.5990922844175491,0.6615853658536586,0.6085672082717873,0.6196769456681351,0.6489028213166145
5,3,0.05,200,5,0.8,0.5981873111782477,0.6615853658536586,0.6099706744868035,0.6217008797653959,0.6500777604976672
5,3,0.05,300,1,0.4,0.6065318818040435,0.660436137071651,0.6041666666666666,0.6151560178306092,0.6728971962616822
5,3,0.05,300,1,0.6,0.6081504702194357,0.6470588235294118,0.6059701492537314,0.6214177978883861,0.6656101426307448
5,3,0.05,300,1,0.8,0.6028257456828885,0.6581875993640699,0.6026587887740029,0.6081694402420574,0.651017214397496
5,3,0.05,300,5,0.4,0.6003062787136294,0.653250773993808,0.6085672082717873,0.6167400881057269,0.6604651162790698
5,3,0.05,300,5,0.6,0.6042944785276073,0.6666666666666666,0.6112759643916914,0.6153846153846154,0.6574074074074074
5,3,0.05,300,5,0.8,0.6134585289514867,0.6572769953051644,0.6083086053412463,0.6224188790560472,0.6604068857589984
5,3,0.1,50,1,0.4,0.6142208774583964,0.6666666666666666,0.6008708272859217,0.6160458452722063,0.6381679389312978
5,3,0.1,50,1,0.6,0.6038863976083707,0.6566265060240963,0.6055312954876274,0.6185567010309279,0.6521739130434783
5,3,0.1,50,1,0.8,0.6075187969924812,0.6566265060240963,0.6041055718475073,0.6211901306240929,0.653250773993808
5,3,0.1,50,5,0.4,0.6080476900149031,0.6513761467889908,0.5892597968069666,0.6244604316546762,0.6595092024539877
5,3,0.1,50,5,0.6,0.6107784431137725,0.6554878048780488,0.5919540229885057,0.6253687315634219,0.6322188449848024
5,3,0.1,50,5,0.8,0.6014598540145986,0.6564885496183206,0.590778097982709,0.6333808844507846,0.6338461538461538
5,3,0.1,100,1,0.4,0.6064318529862175,0.6625386996904025,0.6050670640834576,0.5997045790251108,0.6519685039370079
5,3,0.1,100,1,0.6,0.6003062787136294,0.6533742331288344,0.6029411764705882,0.6178623718887262,0.6500777604976672
5,3,0.1,100,1,0.8,0.6127527216174183,0.65527950310559,0.6083086053412463,0.6142433234421365,0.658267716535433
5,3,0.1,100,5,0.4,0.6036585365853658,0.6553846153846153,0.6120058565153733,0.6097201767304861,0.6510903426791277
5,3,0.1,100,5,0.6,0.6057838660578386,0.662557781201849,0.6017441860465116,0.6149341142020498,0.6436420722135008
5,3,0.1,100,5,0.8,0.5958083832335329,0.6605504587155964,0.6081871345029239,0.6286549707602339,0.658307210031348
5,3,0.1,200,1,0.4,0.609642301710731,0.6571879936808847,0.6024096385542169,0.6063348416289592,0.6624803767660911
5,3,0.1,200,1,0.6,0.6144200626959248,0.6520376175548589,0.5972434915773354,0.6128048780487805,0.6645569620253164
5,3,0.1,200,1,0.8,0.617363344051447,0.6655896607431341,0.5972434915773354,0.6076335877862595,0.6412698412698413
5,3,0.1,200,5,0.4,0.6037735849056604,0.65086887835703,0.6074074074074074,0.6158536585365854,0.65625
5,3,0.1,200,5,0.6,0.6118012422360248,0.6582278481012658,0.6003016591251885,0.608433734939759,0.6613924050632911
5,3,0.1,200,5,0.8,0.6003159557661928,0.6739811912225705,0.5972850678733032,0.6151515151515151,0.6561014263074485
5,3,0.1,300,1,0.4,0.5996810207336523,0.6430868167202572,0.609642301710731,0.6040061633281972,0.6624203821656051
5,3,0.1,300,1,0.6,0.6085578446909667,0.6549520766773163,0.5971563981042654,0.6018808777429467,0.6471544715447154
5,3,0.1,300,1,0.8,0.602291325695581,0.6710963455149501,0.6073131955484896,0.6044303797468354,0.6558441558441559
5,3,0.1,300,5,0.4,0.6044303797468354,0.6430868167202572,0.6045801526717557,0.615625,0.6486486486486487
5,3,0.1,300,5,0.6,0.6097946287519748,0.6515397082658023,0.5923664122137404,0.5972006220839814,0.6464
5,3,0.1,300,5,0.8,0.5971107544141252,0.6634304207119741,0.6,0.610062893081761,0.6548956661316212
5,7,0.01,50,1,0.4,0.5934379457917262,0.6411764705882353,0.5772357723577236,0.6096551724137931,0.6326530612244898
5,7,0.01,50,1,0.6,0.5884016973125884,0.6390870185449358,0.5843621399176955,0.6130374479889042,0.6371681415929203
5,7,0.01,50,1,0.8,0.5967976710334789,0.6417910447761194,0.5880721220527045,0.612859097127223,0.6339285714285714
5,7,0.01,50,5,0.4,0.5885634588563459,0.6361111111111111,0.5835616438356165,0.6121883656509696,0.6255380200860832
5,7,0.01,50,5,0.6,0.5872576177285319,0.6472303206997084,0.5924895688456189,0.6128133704735376,0.62
5,7,0.01,50,5,0.8,0.5844875346260388,0.6452554744525547,0.5859697386519945,0.6121883656509696,0.6262626262626263
5,7,0.01,100,1,0.4,0.5962373371924746,0.6406015037593985,0.5898876404494382,0.6188466947960619,0.6388059701492538
5,7,0.01,100,1,0.6,0.6051873198847262,0.6438152011922503,0.5918653576437588,0.6143057503506312,0.6406015037593985
5,7,0.01,100,1,0.8,0.6028985507246377,0.6385542168674698,0.594059405940594,0.614950634696756,0.6407185628742516
5,7,0.01,100,5,0.4,0.5870786516853933,0.6421499292786421,0.5883977900552486,0.6205923836389281,0.6298984034833092
5,7,0.01,100,5,0.6,0.593006993006993,0.6405797101449275,0.5902097902097903,0.6188466947960619,0.6280752532561505
5,7,0.01,100,5,0.8,0.593974175035868,0.6471449487554904,0.5916666666666667,0.6218487394957983,0.6306569343065693
5,7,0.01,200,1,0.4,0.6072992700729927,0.6536731634182908,0.5968436154949784,0.623229461756374,0.6486486486486487
5,7,0.01,200,1,0.6,0.6070381231671554,0.6467065868263473,0.5934379457917262,0.6215827338129496,0.6475903614457831
5,7,0.01,200,1,0.8,0.604992657856094,0.6515837104072398,0.5968436154949784,0.6193181818181818,0.6525679758308157
5,7,0.01,200,5,0.4,0.5994318181818182,0.6412884333821376,0.5898876404494382,0.6278409090909091,0.6362297496318114
5,7,0.01,200,5,0.6,0.6023054755043228,0.6439169139465876,0.5932203389830508,0.6248216833095578,0.638109305760709
5,7,0.01,200,5,0.8,0.6061493411420205,0.6468842729970327,0.5932203389830508,0.6225352112676056,0.6411764705882353
5,7,0.01,300,1,0.4,0.6097201767304861,0.6626506024096386,0.5985611510791367,0.6156028368794326,0.6505295007564297
5,7,0.01,300,1,0.6,0.6124260355029586,0.6556390977443609,0.5959885386819485,0.6215827338129496,0.6452599388379205
5,7,0.01,300,1,0.8,0.6023391812865497,0.6615853658536586,0.5982905982905983,0.622478386167147,0.6533742331288344
5,7,0.01,300,5,0.4,0.6075581395348837,0.648729446935725,0.5942857142857143,0.6282420749279539,0.6417910447761194
5,7,0.01,300,5,0.6,0.6037735849056604,0.6546546546546547,0.5920679886685553,0.6275071633237822,0.6427503736920778
5,7,0.01,300,5,0.8,0.6124260355029586,0.6547085201793722,0.5925925925925926,0.624113475177305,0.6408345752608048
5,7,0.05,50,1,0.4,0.6056129985228951,0.6616541353383458,0.597997138769671,0.6242937853107344,0.6475037821482602
5,7,0.05,50,1,0.6,0.6052631578947368,0.6537313432835821,0.5916305916305916,0.6231884057971014,0.6484018264840182
5,7,0.05,50,1,0.8,0.606508875739645,0.6525679758308157,0.5942028985507246,0.6244725738396625,0.650381679389313
5,7,0.05,50,5,0.4,0.6062407132243685,0.6458333333333334,0.5917496443812233,0.6338639652677279,0.6340740740740741
5,7,0.05,50,5,0.6,0.5959302325581395,0.655786350148368,0.6008583690987125,0.6330935251798561,0.6356821589205397
5,7,0.05,50,5,0.8,0.6017441860465116,0.6460176991150443,0.5965417867435159,0.6367583212735166,0.638680659670165
5,7,0.05,100,1,0.4,0.600297176820208,0.6606060606060606,0.6086956521739131,0.6173913043478261,0.6501547987616099
5,7,0.05,100,1,0.6,0.5975975975975976,0.6555386949924128,0.6034985422740525,0.6231884057971014,0.6573208722741433
5,7,0.05,100,1,0.8,0.6036036036036037,0.6556390977443609,0.6049204052098408,0.6271676300578035,0.6489859594383776
5,7,0.05,100,5,0.4,0.6012084592145015,0.6545454545454545,0.5962373371924746,0.6367583212735166,0.6385542168674698
5,7,0.05,100,5,0.6,0.612184249628529,0.6606606606606606,0.6034985422740525,0.6309696092619392,0.6484018264840182
5,7,0.05,100,5,0.8,0.5925925925925926,0.6525037936267072,0.6020260492040521,0.6269956458635704,0.6473282442748092
5,7,0.05,200,1,0.4,0.5978428351309707,0.6574500768049155,0.6026587887740029,0.6194690265486725,0.6572327044025157
5,7,0.05,200,1,0.6,0.6042944785276073,0.6594761171032357,0.6053412462908012,0.61698956780924,0.6604068857589984
5,7,0.05,200,1,0.8,0.6070878274268104,0.656298600311042,0.6108663729809104,0.6081871345029239,0.6604068857589984
5,7,0.05,200,5,0.4,0.5975609756097561,0.6576168929110106,0.611764705882353,0.6235294117647059,0.6469673405909798
5,7,0.05,200,5,0.6,0.6045112781954888,0.6595419847328244,0.6138032305433186,0.6122448979591837,0.65625
5,7,0.05,200,5,0.8,0.6009104704097117,0.6595744680851063,0.5997045790251108,0.60932944606414,0.653125
5,7,0.05,300,1,0.4,0.6046511627906976,0.6489859594383776,0.6044444444444445,0.6208955223880597,0.6572769953051644
5,7,0.05,300,1,0.6,0.608424336973479,0.659375,0.6105263157894737,0.6195488721804512,0.6635514018691588
5,7,0.05,300,1,0.8,0.6003110419906688,0.6520376175548589,0.6044444444444445,0.6227544910179641,0.6677215189873418
5,7,0.05,300,5,0.4,0.5978428351309707,0.654320987654321,0.6094674556213018,0.606508875739645,0.6563467492260062
5,7,0.05,300,5,0.6,0.601823708206687,0.6511627906976745,0.6052631578947368,0.6124260355029586,0.6645865834633385
5,7,0.05,300,5,0.8,0.6055045871559633,0.6583463338533542,0.6068759342301944,0.6097201767304861,0.6677115987460815
5,7,0.1,50,1,0.4,0.6135338345864662,0.6625954198473283,0.5971014492753624,0.6251808972503617,0.6523076923076923
5,7,0.1,50,1,0.6,0.6033182503770739,0.656441717791411,0.6020558002936858,0.6210826210826211,0.6572769953051644
5,7,0.1,50,1,0.8,0.6033182503770739,0.6546003016591252,0.5988372093023255,0.6209912536443148,0.6542056074766355
5,7,0.1,50,5,0.4,0.6086956521739131,0.6566265060240963,0.5916305916305916,0.6200873362445415,0.6384266263237519
5,7,0.1,50,5,0.6,0.6096096096096096,0.6553846153846153,0.5933429811866859,0.6284074605451937,0.637329286798179
5,7,0.1,50,5,0.8,0.6017699115044248,0.6565809379727685,0.597667638483965,0.6235632183908046,0.647239263803681
5,7,0.1,100,1,0.4,0.601526717557252,0.6584234930448223,0.6128550074738416,0.6194690265486725,0.6501547987616099
5,7,0.1,100,1,0.6,0.6128048780487805,0.6584234930448223,0.6092124814264487,0.6097201767304861,0.6625
5,7,0.1,100,1,0.8,0.6086956521739131,0.6635658914728683,0.5982404692082112,0.61698956780924,0.6625
5,7,0.1,100,5,0.4,0.600609756097561,0.6511627906976745,0.5944363103953147,0.6115942028985507,0.659375
5,7,0.1,100,5,0.6,0.6032689450222882,0.6563944530046225,0.6102189781021898,0.6162790697674418,0.6489859594383776
5,7,0.1,100,5,0.8,0.5967016491754122,0.6584992343032159,0.6056129985228951,0.6002928257686676,0.6625194401244168
5,7,0.1,200,1,0.4,0.5996860282574569,0.6518987341772152,0.6012084592145015,0.6231454005934718,0.655436447166922
5,7,0.1,200,1,0.6,0.6248037676609105,0.6497622820919176,0.60882800608828,0.6248085758039816,0.6603174603174603
5,7,0.1,200,1,0.8,0.610062893081761,0.6687797147385103,0.5972850678733032,0.6116207951070336,0.6730769230769231
5,7,0.1,200,5,0.4,0.6120556414219475,0.6656050955414012,0.5914634146341463,0.612184249628529,0.6552262090483619
5,7,0.1,200,5,0.6,0.6027820710973725,0.6677215189873418,0.6076696165191741,0.6149253731343284,0.6729559748427673
5,7,0.1,200,5,0.8,0.6115444617784711,0.6540284360189573,0.5931445603576752,0.6106870229007634,0.6570972886762361
5,7,0.1,300,1,0.4,0.6089743589743589,0.6397415185783522,0.6027397260273972,0.5990639625585024,0.6434231378763867
5,7,0.1,300,1,0.6,0.6168831168831169,0.6601307189542484,0.5960061443932412,0.6165884194053208,0.6634460547504025
5,7,0.1,300,1,0.8,0.6074313408723748,0.6612903225806451,0.6070878274268104,0.6003159557661928,0.6644844517184942
5,7,0.1,300,5,0.4,0.6117274167987322,0.6666666666666666,0.5922480620155038,0.6027820710973725,0.6602870813397129
